Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_PWD_32995_1,CS/JHTRD/SOPD-G/50/2023-24,Road safety and repairing of Amingaon Hajo Road for commonwealth visit under SOPD G for the year 2022 23,Road safety and repairing of Amingaon Hajo Road for commonwealth visit under SOPD G for the year 2022 23.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,12-Oct-2023 02:00 PM,17-Oct-2023 02:00 PM ,180.0,No ,No,Online,20-Oct-2023 02:00 PM,Public Works Roads Department,Amingaon,781031.0,2.0,"30,75,000",M/s. Jaichand Lal Singhi,"3,074,623.21",Accepted-AOC,02-Feb-2024,Public Works Roads Department,"The tender is for road safety and repairing of the Amingaon Hajo Road, which is being undertaken in preparation for a Commonwealth visit. While the tender mentions road repairs, it does not explicitly state that the works are related to flood damage or flood prevention. The department involved is the Public Works Roads Department, which suggests that this is a regular road maintenance and improvement project rather than a specialized flood-related infrastructure work. There are no clear flood-related keywords or indications that this project is primarily focused on flood mitigation or management. Therefore, based on the information provided, this tender is more likely to be a non-flood-related project.",Non-Flood,success,
2023_PWD_33015_1,CS/JHTRD/SOPD/46/2023-24,Construction of one No. permanent helipad and one no Temporary Helipad including dismantling for VVIP Program at IIT-G cricket field under SOPD-G for the year 2022-23,Construction of one No. permanent helipad and one no Temporary Helipad including dismantling for VVIP Program at IIT G cricket field under SOPD G for the year 2022-23,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Oct-2023 10:00 AM,17-Oct-2023 02:00 PM ,180.0,No ,No,Online,20-Oct-2023 02:00 PM,Public Works Roads Department,IIT Guwahati,781031.0,2.0,"26,56,000",M/s. Jaichand Lal Singhi,"2,655,767.99",Accepted-AOC,17-Feb-2024,Public Works Roads Department,"The tender is for the construction of a permanent helipad and a temporary helipad at the IIT-G cricket field. This appears to be a general infrastructure project and does not have any direct connection to flood-related works or flood management. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it indicate that the project is located in a flood-prone area. The department involved is the Public Works Roads Department, which suggests a focus on general infrastructure development rather than specialized flood-related projects. Overall, there is no clear evidence that this tender is related to flood-related infrastructure or emergency response.",Non-Flood,success,
2023_PWD_33024_1,CS/JHTRD/SOPD-G/51/2023-24,"Construction of Rajaduar Ferry Ghat Approach including cleaning, including Repairing of LPGNB Road for the celebration of Hanuman Jayanti under SOPD G for the year 2022 23","Construction of Rajaduar Ferry Ghat Approach including cleaning, including Repairing of LPGNB Road for the celebration of Hanuman Jayanti under SOPD G for the year 2022 23",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Oct-2023 10:00 AM,17-Oct-2023 02:00 PM ,180.0,No ,No,Online,20-Oct-2023 02:00 PM,Public Works Roads Department,North Guwahati,781031.0,2.0,"26,89,000",M/s. Jaichand Lal Singhi,"2,688,999.65",Accepted-AOC,17-Feb-2024,Public Works Roads Department,"The tender is for the construction of Rajaduar Ferry Ghat Approach, including cleaning and repairing of LPGNB Road, for the celebration of Hanuman Jayanti under SOPD G for the year 2022-23. While the tender mentions ""Ferry Ghat Approach"" and ""Road Repairing"", it does not explicitly indicate any flood-related works or infrastructure. The purpose of the project seems to be for the celebration of a religious event, rather than flood protection or mitigation. There are no clear flood-related keywords or context provided in the tender details.",Non-Flood,success,
2023_PWD_33170_107,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_19 Improvement of road from NH-39 at Khatkhati to ASRF Camp via Lahorijan Sunday Market under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,MMUPPNA_RIDF_XXIX_23_24_19 Improvement of road from NH-39 at Khatkhati to ASRF Camp via Lahorijan Sunday Market under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Oct-2023 06:55 PM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Karbi Anglong,781003.0,2.0,"12,40,21,000",Dulal Dutta and Sons,"124,020,000",Accepted-AOC,03-Feb-2024,Public Works Roads Department,"The tender is for the improvement of a road from NH-39 at Khatkhati to ASRF Camp via Lahorijan Sunday Market under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Improved Road Construction Scheme) under RIDF-XXIX of NABARD for the year 2023-24. The project is being undertaken by the Public Works Roads Department. While the tender mentions the improvement of a road, it does not explicitly state any flood-related components or considerations. There are no keywords or context indicating that the project is specifically for flood protection, prevention, or mitigation. The tender appears to be for regular road infrastructure development rather than a flood-related project.",Non-Flood,success,
2023_PWD_33170_112,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_53 Improvement of (i) Hojai Lanka Road (Ch. 10000.00m to Ch. 16100.00m), (ii) Rampur Tiniali to Raikata Road (Ch. 0.00m to 3900.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 202","MMUPPNA_RIDF_XXIX_23_24_53 Improvement of (i) Hojai Lanka Road (Ch. 10000.00m to Ch. 16100.00m), (ii) Rampur Tiniali to Raikata Road (Ch. 0.00m to 3900.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 202",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Oct-2023 11:55 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Hojai,781003.0,2.0,"12,49,55,000",Rishabh Jain,"124,917,777",Rejected-AOC,08-Feb-2024,Public Works Roads Department,"The tender is for the improvement of two roads - Hojai Lanka Road and Rampur Tiniali to Raikata Road - under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Improved Road Construction Scheme) under the Rural Infrastructure Development Fund (RIDF) of NABARD. While the tender does not explicitly mention flood-related works, the context suggests that these road improvement projects are likely located in flood-prone areas and may have a flood mitigation or prevention component. The department involved is the Public Works Roads Department, which is responsible for infrastructure development, including flood-related projects. Additionally, the timing of the tender, which is not specified, could indicate pre-monsoon preparation works. Therefore, the classification is ambiguous, as the tender may have a flood-related aspect, but it is not clearly stated.",Ambiguous,success,
2023_PWD_33170_118,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_79 Improvement of road from (i) Kaki No. 1 Chariali to Kaki no. 2 Chariali Ch. 200.00m to 5200.00m, (ii) Kaki 3 (Sankarpur) Chariali to Tilabazar from Ch. 0.00m to 5000.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani un","MMUPPNA_RIDF_XXIX_23_24_79 Improvement of road from (i) Kaki No. 1 Chariali to Kaki no. 2 Chariali Ch. 200.00m to 5200.00m, (ii) Kaki 3 (Sankarpur) Chariali to Tilabazar from Ch. 0.00m to 5000.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani un",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Oct-2023 11:55 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Hojai,781003.0,2.0,"12,47,20,000",Rishabh Jain,"124,677,777",Not Admitted-Fee/PreQual/Technical,08-Feb-2024,Public Works Roads Department,"The tender is for the improvement of roads in the Kaki and Sankarpur areas, which are likely flood-prone regions. The project involves repairing and upgrading existing roads, which can help improve drainage and flood resilience in the area. However, the tender does not explicitly mention flood protection or prevention as the primary purpose of the work. The project is part of the Mukhya Mantrir Unnoto Pakipath Nirman Achani, a broader road improvement program, rather than a dedicated flood management initiative. Therefore, while the project may have some flood-related benefits, the primary focus appears to be on general infrastructure development rather than flood-specific interventions.",Ambiguous,success,
2023_PWD_33170_119,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_89 Improvement of (i) Jamirah Khanikar Road (from Ch. 0.00m to Ch. 2600.00m), (ii) Jamirah Bogibeel Road (From Ch. 8400.00m to Ch. 11400.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the","MMUPPNA_RIDF_XXIX_23_24_89 Improvement of (i) Jamirah Khanikar Road (from Ch. 0.00m to Ch. 2600.00m), (ii) Jamirah Bogibeel Road (From Ch. 8400.00m to Ch. 11400.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Oct-2023 11:55 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Dibrugarh,781003.0,2.0,"7,10,97,000",ABHIJIT PATOWARY,"63,987,300",Accepted-AOC,19-Feb-2024,Public Works Roads Department,"The tender is for the improvement of two roads, Jamirah Khanikar Road and Jamirah Bogibeel Road, under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Elevated Road Construction Scheme) under the RIDF-XXIX (Rural Infrastructure Development Fund) of NABARD. The project is being undertaken by the Public Works Roads Department. While the tender does not explicitly mention flood-related works, the context suggests that the roads are located in flood-prone areas and the improvements are likely aimed at enhancing flood resilience and accessibility during flood events. The project scale and involvement of the Public Works Roads Department also indicate that this is a planned infrastructure development rather than an emergency flood response.",Flood,success,
2023_PWD_33170_14,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_32 Improvement of road from Dhemaji Railway Station to Adikolia via Kankobasti Shantipur and Jamuguri Panchali (Dhemaji Railway station to Hatipara )( From Ch 2.853 Km to Ch-9.753 Km) under Mukhya Mantrir Unnoto Pakipath Nirm,MMUPPNA_RIDF_XXIX_23_24_32 Improvement of road from Dhemaji Railway Station to Adikolia via Kankobasti Shantipur and Jamuguri Panchali (Dhemaji Railway station to Hatipara )( From Ch 2.853 Km to Ch-9.753 Km) under Mukhya Mantrir Unnoto Pakipath Nirm,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Dhemaji,781003.0,2.0,"8,32,77,000",JITU TAPAN GOGOI,"83,277,000",Accepted-AOC,15-Feb-2024,Public Works Roads Department,"The tender is for the improvement of a road from Dhemaji Railway Station to Adikolia via Kankobasti Shantipur and Jamuguri Panchali, which is a flood-prone area. The project is under the Mukhya Mantrir Unnoto Pakipath Nirm (Chief Minister's Improved Road Construction) scheme, which suggests that it is a flood-related infrastructure project. The tender mentions the specific chainage of the road, indicating that it is a targeted intervention rather than a routine maintenance activity. Additionally, the department involved is the Public Works Roads Department, which is responsible for managing infrastructure in flood-affected areas. Therefore, based on the primary and secondary indicators, this tender can be classified as a flood-related project.",Flood,success,
2023_PWD_33170_18,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_40 Improvement of road from (i) NH-37 to Dariabheti Road, (ii) Doomdooma - Phillobari (Ch. 16900.00m to 20700.00m) road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24","MMUPPNA_RIDF_XXIX_23_24_40 Improvement of road from (i) NH-37 to Dariabheti Road, (ii) Doomdooma - Phillobari (Ch. 16900.00m to 20700.00m) road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Tinsukia,781003.0,2.0,"12,29,62,000",LALON KR MORAN,"122,960,000",Accepted-AOC,19-Feb-2024,Public Works Roads Department,"The tender is for the improvement of roads under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Elevated Road Construction Scheme) under the RIDF-XXIX (Rural Infrastructure Development Fund) of NABARD (National Bank for Agriculture and Rural Development) for the year 2023-24. The project involves the improvement of roads from NH-37 to Dariabheti Road and Doomdooma - Phillobari road (Ch. 16900.00m to 20700.00m). While the tender does not explicitly mention flood-related works, the involvement of RIDF, which is a fund for rural infrastructure development, and the location of the project in a flood-prone area, suggest that the project may have some flood mitigation or management components. However, the tender does not provide clear details on the specific flood-related aspects of the project.",Ambiguous,success,
2023_PWD_33170_28,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_71 Improvement of (i) Doria Ali Road from Ch. 0.00m to 5000.00m, (ii) Daria ali Kaniachapori road (Mohbondha Ali) (Doriya - River Bank) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year","MMUPPNA_RIDF_XXIX_23_24_71 Improvement of (i) Doria Ali Road from Ch. 0.00m to 5000.00m, (ii) Daria ali Kaniachapori road (Mohbondha Ali) (Doriya - River Bank) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"12,49,98,000",Rantu Boruah,"124,997,000",Rejected-AOC,20-Feb-2024,Public Works Roads Department,"The tender details indicate that this project is related to the improvement of two roads - Doria Ali Road and Daria ali Kaniachapori road (Mohbondha Ali) - under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Improved Road Construction Scheme) and the RIDF-XXIX (Rural Infrastructure Development Fund) of NABARD. The project is focused on improving the connectivity and accessibility of these roads, which are located near a river bank. The mention of the river bank and the fact that the project is being undertaken under a flood-related scheme (RIDF-XXIX) suggests that this tender is likely related to flood-related infrastructure and development.",Flood,success,
2023_PWD_33170_35,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_103 Improvement/Construction of Ramkrishna Nagar Bye-pass from Kalachup point on R.K Nagar-Anipur to Kalinagar Pt-I via Chandkhani on Kadamtala-Bhairabnagar road including RCC Bridge No. 3/2 at Ch. 2315.00m under Mukhya Mantri,MMUPPNA_RIDF_XXIX_23_24_103 Improvement/Construction of Ramkrishna Nagar Bye-pass from Kalachup point on R.K Nagar-Anipur to Kalinagar Pt-I via Chandkhani on Kadamtala-Bhairabnagar road including RCC Bridge No. 3/2 at Ch. 2315.00m under Mukhya Mantri,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Karimganj,781003.0,2.0,"12,46,91,000",T.Y. Engineering Pvt. Ltd.,"124,691,000",Rejected-AOC,08-Feb-2024,Public Works Roads Department,"The tender is for the improvement and construction of the Ramkrishna Nagar Bye-pass, including the construction of an RCC bridge. The project is under the Mukhya Mantri (Chief Minister) scheme and is part of the RIDF (Rural Infrastructure Development Fund) XXIX program. The tender mentions flood-related keywords such as ""improvement/construction"" and ""RCC Bridge"", indicating that the project is likely aimed at improving flood-related infrastructure in the area. Additionally, the project is located in a flood-prone region, as it mentions the Kadamtala-Bhairabnagar road. Therefore, the primary purpose of this tender appears to be flood-related infrastructure development and improvement.",Flood,success,
2023_PWD_33170_48,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_23 Construction of Guijan Gottong Road from Ch. 0.00m to 5850.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,MMUPPNA_RIDF_XXIX_23_24_23 Construction of Guijan Gottong Road from Ch. 0.00m to 5850.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Oct-2023 06:30 PM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Dibrugarh,781003.0,2.0,"5,17,05,000",MRIDU GUNJAN ENTERPRISE,"51,704,699",Accepted-AOC,12-Feb-2024,Public Works Roads Department,"The tender is for the construction of the Guijan Gottong Road from Ch. 0.00m to 5850.00m under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Elevated Road Construction Scheme) under RIDF-XXIX of NABARD for the year 2023-24. The project is being undertaken by the Public Works Roads Department. The tender does not explicitly mention any flood-related keywords or context, and the primary purpose appears to be regular road construction rather than flood protection or mitigation. There is no information provided about the project's location or the specific flood-prone nature of the area. Overall, the tender details do not indicate a clear flood-related focus, and the work seems to be part of a larger infrastructure development program.",Non-Flood,success,
2023_PWD_33170_58,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_55 Improvement of road from Jagiroad to Baghjap under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,MMUPPNA_RIDF_XXIX_23_24_55 Improvement of road from Jagiroad to Baghjap under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Oct-2023 12:30 PM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Morigaon,781003.0,2.0,"12,49,38,000",M/S BHAGYA TRADERS,"124,892,291",Accepted-AOC,28-Feb-2024,Public Works Roads Department,"The tender is for the improvement of a road from Jagiroad to Baghjap under the Mukhya Mantrir Unnoto Pakipath Nirman Achani (Chief Minister's Elevated Road Construction Scheme) under the Rural Infrastructure Development Fund (RIDF-XXIX) of NABARD for the year 2023-24. The project is being undertaken by the Public Works Roads Department.

While the tender does not explicitly mention flood-related works, the context of the project being part of the RIDF-XXIX scheme, which is focused on rural infrastructure development, suggests that the road improvement may be aimed at enhancing connectivity and accessibility in flood-prone areas. Additionally, the timing of the project, which is scheduled for the year 2023-24, indicates that it may be part of pre-monsoon preparation works.

However, the tender does not provide specific details on flood protection or mitigation measures, and the primary purpose appears to be general road improvement rather than direct flood-related infrastructure. Therefore, the classification is ambiguous, as the flood-related aspects are not clearly defined.",Ambiguous,success,
2023_PWD_33170_63,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_77 Improvement of Goriajan Bogolijan Road (SP Residence to Chinatoli Gaon) From Ch. 0.00 km to Ch. 0.719 km Goriajan Bogolijan Road (Chinatoli Gaon to Rangajan) from Ch. 0.00km to Ch. 3.221km under Mukhya Mantrir Unnoto Paki,MMUPPNA_RIDF_XXIX_23_24_77 Improvement of Goriajan Bogolijan Road (SP Residence to Chinatoli Gaon) From Ch. 0.00 km to Ch. 0.719 km Goriajan Bogolijan Road (Chinatoli Gaon to Rangajan) from Ch. 0.00km to Ch. 3.221km under Mukhya Mantrir Unnoto Paki,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Oct-2023 12:30 PM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Lakhimpur,781003.0,2.0,"3,78,43,000",ABHIJIT PATOWARY,"37,843,000",Accepted-AOC,08-Feb-2024,Public Works Roads Department,"The tender is for the improvement of Goriajan Bogolijan Road, which includes sections from SP Residence to Chinatoli Gaon and from Chinatoli Gaon to Rangajan. The project is under the Mukhya Mantrir Unnoto Paki (MMUPPNA) scheme and is funded by the Rural Infrastructure Development Fund (RIDF). The tender does not explicitly mention any flood-related works or infrastructure, such as embankments, dykes, or drainage systems. The description suggests regular road improvement and maintenance activities, which are not directly related to flood protection or mitigation. While the project may be located in a flood-prone area, the tender does not provide enough information to determine if the primary purpose is flood-related. Therefore, the classification is ambiguous based on the provided details.",Ambiguous,success,
