Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_PWD_32995_1,CS/JHTRD/SOPD-G/50/2023-24,Road safety and repairing of Amingaon Hajo Road for commonwealth visit under SOPD G for the year 2022 23,Road safety and repairing of Amingaon Hajo Road for commonwealth visit under SOPD G for the year 2022 23.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,12-Oct-2023 02:00 PM,17-Oct-2023 02:00 PM ,180.0,No ,No,Online,20-Oct-2023 02:00 PM,Public Works Roads Department,Amingaon,781031.0,2.0,"30,75,000",M/s. Jaichand Lal Singhi,"3,074,623.21",Accepted-AOC,02-Feb-2024,Public Works Roads Department
2023_PWD_33015_1,CS/JHTRD/SOPD/46/2023-24,Construction of one No. permanent helipad and one no Temporary Helipad including dismantling for VVIP Program at IIT-G cricket field under SOPD-G for the year 2022-23,Construction of one No. permanent helipad and one no Temporary Helipad including dismantling for VVIP Program at IIT G cricket field under SOPD G for the year 2022-23,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Oct-2023 10:00 AM,17-Oct-2023 02:00 PM ,180.0,No ,No,Online,20-Oct-2023 02:00 PM,Public Works Roads Department,IIT Guwahati,781031.0,2.0,"26,56,000",M/s. Jaichand Lal Singhi,"2,655,767.99",Accepted-AOC,17-Feb-2024,Public Works Roads Department
2023_PWD_33024_1,CS/JHTRD/SOPD-G/51/2023-24,"Construction of Rajaduar Ferry Ghat Approach including cleaning, including Repairing of LPGNB Road for the celebration of Hanuman Jayanti under SOPD G for the year 2022 23","Construction of Rajaduar Ferry Ghat Approach including cleaning, including Repairing of LPGNB Road for the celebration of Hanuman Jayanti under SOPD G for the year 2022 23",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Oct-2023 10:00 AM,17-Oct-2023 02:00 PM ,180.0,No ,No,Online,20-Oct-2023 02:00 PM,Public Works Roads Department,North Guwahati,781031.0,2.0,"26,89,000",M/s. Jaichand Lal Singhi,"2,688,999.65",Accepted-AOC,17-Feb-2024,Public Works Roads Department
2023_PWD_33170_107,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_19 Improvement of road from NH-39 at Khatkhati to ASRF Camp via Lahorijan Sunday Market under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,MMUPPNA_RIDF_XXIX_23_24_19 Improvement of road from NH-39 at Khatkhati to ASRF Camp via Lahorijan Sunday Market under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Oct-2023 06:55 PM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Karbi Anglong,781003.0,2.0,"12,40,21,000",Dulal Dutta and Sons,"124,020,000",Accepted-AOC,03-Feb-2024,Public Works Roads Department
2023_PWD_33170_112,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_53 Improvement of (i) Hojai Lanka Road (Ch. 10000.00m to Ch. 16100.00m), (ii) Rampur Tiniali to Raikata Road (Ch. 0.00m to 3900.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 202","MMUPPNA_RIDF_XXIX_23_24_53 Improvement of (i) Hojai Lanka Road (Ch. 10000.00m to Ch. 16100.00m), (ii) Rampur Tiniali to Raikata Road (Ch. 0.00m to 3900.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 202",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Oct-2023 11:55 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Hojai,781003.0,2.0,"12,49,55,000",Rishabh Jain,"124,917,777",Rejected-AOC,08-Feb-2024,Public Works Roads Department
2023_PWD_33170_118,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_79 Improvement of road from (i) Kaki No. 1 Chariali to Kaki no. 2 Chariali Ch. 200.00m to 5200.00m, (ii) Kaki 3 (Sankarpur) Chariali to Tilabazar from Ch. 0.00m to 5000.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani un","MMUPPNA_RIDF_XXIX_23_24_79 Improvement of road from (i) Kaki No. 1 Chariali to Kaki no. 2 Chariali Ch. 200.00m to 5200.00m, (ii) Kaki 3 (Sankarpur) Chariali to Tilabazar from Ch. 0.00m to 5000.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani un",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Oct-2023 11:55 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Hojai,781003.0,2.0,"12,47,20,000",Rishabh Jain,"124,677,777",Not Admitted-Fee/PreQual/Technical,08-Feb-2024,Public Works Roads Department
2023_PWD_33170_119,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_89 Improvement of (i) Jamirah Khanikar Road (from Ch. 0.00m to Ch. 2600.00m), (ii) Jamirah Bogibeel Road (From Ch. 8400.00m to Ch. 11400.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the","MMUPPNA_RIDF_XXIX_23_24_89 Improvement of (i) Jamirah Khanikar Road (from Ch. 0.00m to Ch. 2600.00m), (ii) Jamirah Bogibeel Road (From Ch. 8400.00m to Ch. 11400.00m) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Oct-2023 11:55 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Dibrugarh,781003.0,2.0,"7,10,97,000",ABHIJIT PATOWARY,"63,987,300",Accepted-AOC,19-Feb-2024,Public Works Roads Department
2023_PWD_33170_14,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_32 Improvement of road from Dhemaji Railway Station to Adikolia via Kankobasti Shantipur and Jamuguri Panchali (Dhemaji Railway station to Hatipara )( From Ch 2.853 Km to Ch-9.753 Km) under Mukhya Mantrir Unnoto Pakipath Nirm,MMUPPNA_RIDF_XXIX_23_24_32 Improvement of road from Dhemaji Railway Station to Adikolia via Kankobasti Shantipur and Jamuguri Panchali (Dhemaji Railway station to Hatipara )( From Ch 2.853 Km to Ch-9.753 Km) under Mukhya Mantrir Unnoto Pakipath Nirm,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Dhemaji,781003.0,2.0,"8,32,77,000",JITU TAPAN GOGOI,"83,277,000",Accepted-AOC,15-Feb-2024,Public Works Roads Department
2023_PWD_33170_18,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_40 Improvement of road from (i) NH-37 to Dariabheti Road, (ii) Doomdooma - Phillobari (Ch. 16900.00m to 20700.00m) road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24","MMUPPNA_RIDF_XXIX_23_24_40 Improvement of road from (i) NH-37 to Dariabheti Road, (ii) Doomdooma - Phillobari (Ch. 16900.00m to 20700.00m) road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Tinsukia,781003.0,2.0,"12,29,62,000",LALON KR MORAN,"122,960,000",Accepted-AOC,19-Feb-2024,Public Works Roads Department
2023_PWD_33170_28,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_71 Improvement of (i) Doria Ali Road from Ch. 0.00m to 5000.00m, (ii) Daria ali Kaniachapori road (Mohbondha Ali) (Doriya - River Bank) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year","MMUPPNA_RIDF_XXIX_23_24_71 Improvement of (i) Doria Ali Road from Ch. 0.00m to 5000.00m, (ii) Daria ali Kaniachapori road (Mohbondha Ali) (Doriya - River Bank) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"12,49,98,000",Rantu Boruah,"124,997,000",Rejected-AOC,20-Feb-2024,Public Works Roads Department
